tweet,username,hash-tags,Date,Day,tweet_id,likes,retweets,polarity
"A supporter of Lord Buckethead set up a gofundme page where he has already exceeded his £10,000 goal #election #politics #vote #bjp #congress #elections #news #republican #president #like #uk #england #ukelections #nigelfarage #lordbuckethead #parliament #brexit #follow #result",SwingfieldGroup,"['election', 'politics', 'vote', 'bjp', 'congress', 'elections', 'news', 'republican', 'president', 'like', 'uk', 'england', 'ukelections', 'nigelfarage', 'lordbuckethead', 'parliament', 'brexit', 'follow', 'result']",2019-05-05,Sun,1125068049252540417,0,0.0,0.0
Senior Congress leader #ShashiTharoor said there will be a new coalition government at the Centre with the #Congress as its fulcrum come May 23 when the #LokSabhapoll results will be out,FinancialXpress,"['ShashiTharoor', 'Congress', 'LokSabhapoll']",2019-05-05,Sun,1125067869853605888,6,1.0,0.13636363636363635
Be the squeaky wheel Support Acts of Congress documentary #CONgress #indiefilm #takebackAmerica,ActsofCongress,"['CONgress', 'indiefilm', 'takebackAmerica']",2019-05-05,Sun,1125067675993030656,0,0.0,0.0
#congress need to investigate why trump reversed our position on #Cuba What was the real reason Did #putin want him to I’ve heard #Russia wants a base there What’s the real story ??,carlenebedient,"['congress', 'Cuba', 'putin', 'Russia']",2019-05-05,Sun,1125066848364638208,1,1.0,-0.05
Could beat in #Amethi? YES What will be the impact of #PriyankaGandhiVadra? NIL Will 's appeal to gathbandhan voters to vote for #Congress work? NO #LoksabhaElections2019 #VerdictOnModi2019 #UttarPradesh #VotingRound5 #Phase5,RohanSuley,"['Amethi', 'PriyankaGandhiVadra', 'Congress', 'LoksabhaElections2019', 'VerdictOnModi2019', 'UttarPradesh', 'VotingRound5', 'Phase5']",2019-05-05,Sun,1125066780802568200,0,0.0,0.0
Then &amp in #Congress had better start exercising their power before it's too late. #ImpeachTrumpNow #Resist,MichelDKerrigan,"['Congress', 'ImpeachTrumpNow', 'Resist']",2019-05-05,Sun,1125066760665862144,0,0.0,0.1
A jihadi upon death gets the so called 72 virgins and CONgress is promising 72 Thousand to the undeserving Coincidence #BJP #RahulGandhi #Congress #ModiAaneWalaHai,vivekseal,"['BJP', 'RahulGandhi', 'Congress', 'ModiAaneWalaHai']",2019-05-05,Sun,1125066582323916800,0,0.0,0.2
Slave of 10 Janpath Sanjay Jha is saying 'Bhrashtachaari No.1 #RajivGandhi was exonerated by #SupremeCourt for #BoforScam Ok Inspite of #SupremeCourt giving CLEAN CHIT to #Modi for all false cases filed by #Congress slaves like Sanjay Jha still call him 'murderer',RanjitSMand,"['RajivGandhi', 'SupremeCourt', 'BoforScam', 'SupremeCourt', 'Modi', 'Congress']",2019-05-05,Sun,1125066191687438336,0,1.0,0.15555555555555553
#RajivGandhi Rajiv Gandhi’s assignation save him and his family from going to prison #Congress and Gandhi family should be thankful to LTTE for saving them from all the corruption charges or else they should have been in prison with Lalu #GandhiFamilyChorHai,Jharidoss1,"['RajivGandhi', 'Congress', 'GandhiFamilyChorHai']",2019-05-05,Sun,1125065937894297600,0,0.0,0.0
Who else is missing Mani Shankar Aiyer right now #RajivGandhi #ModiMadeDisaster #AmethiKaRahul #Congress,NabeelTaqvi,"['RajivGandhi', 'ModiMadeDisaster', 'AmethiKaRahul', 'Congress']",2019-05-05,Sun,1125065911092830208,0,0.0,0.04285714285714285
"#SamPitroda Senior Congress leader Sam Pitroda Sunday said party chief Rahul Gandhi was ""very educated and intelligent and that the country needed young leaders like him #RahulGandhi #Congress #IndiraGandhi",TheDailyPioneer,"['SamPitroda', 'RahulGandhi', 'Congress', 'IndiraGandhi']",2019-05-05,Sun,1125065774295425024,1,0.0,0.3666666666666667
House Democrat says Mueller and Judiciary Committee tentatively agree on May 15 for his testimony on Russia investigation #ruralnoise #politics #mueller #russia #judiciary #congress #trump,ChristianFoust,"['ruralnoise', 'politics', 'mueller', 'russia', 'judiciary', 'congress', 'trump']",2019-05-05,Sun,1125065732293836800,0,0.0,0.0
#SundayThoughts why don't I just buy Merck stock They will never fail They can overcharge us and cause cancer in us and then sell us the cure At least I'll make some off it like the rest of #Congress &amp Our government is so corrupt.,DianaPr91491638,"['SundayThoughts', 'Congress']",2019-05-05,Sun,1125065704527540226,0,0.0,-0.18333333333333332
The only thing stopping #Congress from #ImpeachTrumpNow is #Pelosi!,ABZYD,"['Congress', 'ImpeachTrumpNow', 'Pelosi']",2019-05-05,Sun,1125065226888441857,0,0.0,0.0
What make the Democrats weak. In spite of overwhelming evidence of criminal wrongdoing they still don't have the balls to start impeachment hearing. How else do they educate the public of Trumps criminal behavior?? #Democrats #Congress,rubicon524,"['Democrats', 'Congress']",2019-05-05,Sun,1125065184450625536,0,0.0,-0.135
_99ZULU _faith1 You could Land a Plane on #Cohen's dome #KFC #Congress,jtbrazier,"['Cohen', 'KFC', 'Congress']",2019-05-05,Sun,1125064388984000512,0,0.0,0.0
@_YogendraYadav You are defending the person just because now he is dead But the words used for our PM #Modi by same #Congress and their leaders are more worst Why are you silent for that?,hiteshsinh2025,"['Modi', 'Congress']",2019-05-05,Sun,1125064159253520384,1,0.0,-0.14
Could beat in #Amethi? Will 's appeal to gathbandhan voters to vote for #Congress work? What will be the impact of #PriyankaGandhiVadra? Your take? #Elections2019 #LoksabhaElections2019 #VerdictOnModi2019 #UttarPradesh #VotingRound5 #Phase5,DeeptiSachdeva_,"['Amethi', 'Congress', 'PriyankaGandhiVadra', 'Elections2019', 'LoksabhaElections2019', 'VerdictOnModi2019', 'UttarPradesh', 'VotingRound5', 'Phase5']",2019-05-05,Sun,1125064150919434240,61,9.0,0.0
#Congress says #NarendraModi sick man psychopath for calling Rajiv Gandhi corrupt Details here,abpnewstv,"['Congress', 'NarendraModi']",2019-05-05,Sun,1125063932215840768,168,33.0,-0.6071428571428572
#Corruption is the only contribution of #Gandhi family &amp #Congress to #India 🇮🇳 They know only to loot.. #IndiaVsVadras,prash63941549,"['Corruption', 'Gandhi', 'Congress', 'India', 'IndiaVsVadras']",2019-05-05,Sun,1125063912221757441,3,0.0,0.0
NATIONAL Key Contests In 5th Phase #Indianews #Loksabhaelection2019 #LSPolls #RahulGandhi #SoniaGandhi #RajnathSingh #RajyavardhanRathore #Congress #BJP _THORe,pratidintime,"['Indianews', 'Loksabhaelection2019', 'LSPolls', 'RahulGandhi', 'SoniaGandhi', 'RajnathSingh', 'RajyavardhanRathore', 'Congress', 'BJP']",2019-05-05,Sun,1125063040972386304,1,0.0,0.0
#LEADERPelosi ALERTING #Americans come 2020 VOTE like your LIFE depends upon it B/C if #pussygrabber loses by just few MILLION might not stop calling #treasonous friendly commander W #AbramTANKS tell #congress try EVICT #trump #VOTE2020 #DEMS #ACA better #WAGES,outerspacemanII,"['LEADERPelosi', 'Americans', 'pussygrabber', 'treasonous', 'AbramTANKS', 'congress', 'trump', 'VOTE2020', 'DEMS', 'ACA', 'WAGES']",2019-05-05,Sun,1125062873770803200,1,1.0,0.09375
And now your #Congress party and it's leader #RahulGandhi are in an alliance with a party who encouraged and supported those very terrorists Aren't you ashamed to be in such a party Next Sadhvi Pragya is not declared a terrorist yet Keep your bloody mouth shut,Vijayhema87,"['Congress', 'RahulGandhi']",2019-05-05,Sun,1125062703381245958,1,0.0,-0.15000000000000002
Just because he died in attack doesn’t mean he was not corrupt ...how long we are going to hear the same thing from #Congress again and again...how long they are going to survive on those names who died years ago,ADtweets57,['Congress'],2019-05-05,Sun,1125062381850075141,1,0.0,-0.0325
age old party #congress have nothing else but the baggage of former PMs #RahulGandhi wants us to vote for him because his father and grandmother died in terrorist attack how long we are going to here this nonsense just because they died in attack doesn’t mean we should thm frevr,ADtweets57,"['congress', 'RahulGandhi']",2019-05-05,Sun,1125062112013717505,0,0.0,-0.012499999999999987
Just watch the fruitless debates AROUND you and give it a kick they deserve just give ALL FRUIT LESS DEBATES AROUND YOU A KICK PLEASE BE Happy vote happy vote #Congress #AbHogaNYAY #LokSabhaElections2019,vikram140gulati,"['Congress', 'AbHogaNYAY', 'LokSabhaElections2019']",2019-05-05,Sun,1125061819897245696,0,0.0,0.4777777777777778
#NonsenseTalkLIVE This is without any patronage for #PoliticalShade Not #Congress supporter but need to speak facts An anti-propoganda by #BJP #PMModi #BJP must get their facts clear If today we in #India are having #computer &amp #news 1/2,pallabghosh,"['NonsenseTalkLIVE', 'PoliticalShade', 'Congress', 'BJP', 'PMModi', 'BJP', 'India', 'computer', 'news']",2019-05-05,Sun,1125061623524159489,1,0.0,0.10000000000000002
He’s worried #Congress will take a lesson from #KentuckyDerby and hold someone accountable for cheating.,donkulus,"['Congress', 'KentuckyDerby']",2019-05-05,Sun,1125061048254517254,0,0.0,0.0
When will #congress actually start doing what we pay them to do which is govern Not use their position for revenge attack’s I think they all should be recalled,Jameskte,['congress'],2019-05-05,Sun,1125060978067091459,0,0.0,0.0
this is GREAT news! #markmorgan has worked tirelessly on behalf of issues related to border security and has repeatedly called out #congress for not doing their jobs to address the crises at the borders - well done bodes well for our country congrats Mark Morgan!!,mjb0317,"['markmorgan', 'congress']",2019-05-05,Sun,1125060769819889665,17,6.0,0.5
#RajivGandhi was the most #corrupt #congress leader of #India 🇮 EVER! #RajivGandhiChorTha #RajivGandhiChorHai #RajivGandhiBoforsChorHai #RajivGandhiChorHai FOREVER,prash63941549,"['RajivGandhi', 'corrupt', 'congress', 'India', 'RajivGandhiChorTha', 'RajivGandhiChorHai', 'RajivGandhiBoforsChorHai', 'RajivGandhiChorHai']",2019-05-05,Sun,1125060761494138880,1,0.0,-0.0625
_prashant Just because he died in attack doesn’t mean he was not corrupt ...how long we are going to hear the same thing from #Congress again and again...how long they are going to survive on those names who died years ago,ADtweets57,['Congress'],2019-05-05,Sun,1125060760516714496,0,0.0,-0.0325
_IN Its not your court room Mr Counsel A religion called #Congress allow demeaning a living person with ‘nali ka kida’ ‘chor’ ‘scorpion’ ‘name your father and now finding an opportunity in No.1 corrupt remark #LokSabhaElections2019,PursueRam,"['Congress', 'LokSabhaElections2019']",2019-05-05,Sun,1125060696952037376,0,0.0,-0.5
"Congress condemns attack on Arvind Kejriwal Indiablooms First Portal on Digital News Management #AssemblyElection2019,#Kejriwal,#Congress",indiablooms,"['AssemblyElection2019', 'Kejriwal', 'Congress']",2019-05-05,Sun,1125060570393088000,0,0.0,0.125
how will you justify this #Congress ??AND Yes your family has a grate history of slaughtering people! #ShameOnCongress so please do not play emotional card #AyegaTohModiHi bcuz it would have worked at the time of rajivs gandhi death but people are smart enough now,aroyalkid,"['Congress', 'ShameOnCongress', 'AyegaTohModiHi']",2019-05-05,Sun,1125060158365691910,3,1.0,0.07142857142857142
Here is my prediction for 2019 election #NDA 355-370 seats #BJP 290-310 seats #Congress 40-55 seats #UPA 80-90 seats. Rest others check my tweet on 23rd,TruthMedicinee,"['NDA', 'BJP', 'Congress', 'UPA']",2019-05-05,Sun,1125059940156985356,1,1.0,0.0
Just imagine a PUBLIC SERVANT calling the public names This is the new #congress Hey you condone this behavior?,customjewel,['congress'],2019-05-05,Sun,1125059853775405057,1,0.0,0.04545454545454545
_Bies _indian Here is my prediction for 2019 election #NDA 355-370 seats #BJP 290-310 seats #Congress 40-55 seats #UPA 80-90 seats. Rest others check my tweet on 23rd,TruthMedicinee,"['NDA', 'BJP', 'Congress', 'UPA']",2019-05-05,Sun,1125059484680720385,0,0.0,0.0
Legislation Around Capitol Hill Congress Intros Bill to Close Digital Divide _Journal #edtech #edutech #digitaldivide #congress,MattHarrisEdD,"['edtech', 'edutech', 'digitaldivide', 'congress']",2019-05-05,Sun,1125059348823195651,0,0.0,0.0
Do you think it’s a #coincidence that the #Congress woman here is FROM #Detroit Hmmm.....??,backountrygirl,"['coincidence', 'Congress', 'Detroit']",2019-05-05,Sun,1125058973445419008,0,0.0,0.0
#AkhileshToAajTak surprisingly almost same question with a new shape asked multiple times related to #Congress only #PriyankaGandhiVadra and #RahulGandhi are the top most contributor of entire discussion Expected many questions related to main issue of #LokSabhaElections2019,souravrfabd,"['AkhileshToAajTak', 'Congress', 'PriyankaGandhiVadra', 'RahulGandhi', 'LokSabhaElections2019']",2019-05-05,Sun,1125058734617649152,0,0.0,0.18484848484848485
When will these libtards ask same question to Soni Razdan !! Oh no . shes supporting #congress She can’t be questioned.. #Hypocrite,i_achyut,"['congress', 'Hypocrite']",2019-05-05,Sun,1125058538525593604,0,0.0,0.125
And also about pm's wife before talking about #TripleTalaq you mr.modi and opposition need to think about it #ChowkidarChorHai #Congress #Elections2019 #NDTVTopStories,Md_aw_ruman,"['TripleTalaq', 'ChowkidarChorHai', 'Congress', 'Elections2019', 'NDTVTopStories']",2019-05-05,Sun,1125058309164167168,1,0.0,0.0
This could be true or it could be just another example of the #Dems getting #Nothing done in #Congress leading to another #Trump victory Make your vote count in #2020,tacgm,"['Dems', 'Nothing', 'Congress', 'Trump', '2020']",2019-05-05,Sun,1125058134916177920,0,0.0,0.35
The desperation is obvious now. Could this speech and the despicable diatribe in it have just cost the incumbent PM the election? #LokSabhaEelctions2019 #Congress,yusufpore,"['LokSabhaEelctions2019', 'Congress']",2019-05-05,Sun,1125057235372138504,0,0.0,0.0
It's high time for a wise #Congress man/woman to stand up and say he/she is ashamed to be a #congressi,harpal28,"['Congress', 'congressi']",2019-05-05,Sun,1125057130984165377,1,1.0,0.43
#Congress criticises PM Modi for his remarks on former PM Rajiv Gandhi.,airnewsalerts,['Congress'],2019-05-05,Sun,1125057023257612288,10,1.0,0.0
Yeah somebody remind #congress that they are the LEGISLATIVE branch of government not the EXECUTIVE branch and literally have NO authority to arrest anyone A crazy truth bomb from BCP. #MAGA,MAGA_NINJA_PRO,"['congress', 'MAGA']",2019-05-05,Sun,1125056964151525376,0,0.0,-0.325
#IRS #commissioner #CharlesRettig is the man standing between #Congress and #Trump's #taxreturns #US #USA #America #WhiteHouse #RussiaGate #TheRussiaInvestigation #RobertMueller #ImpeachTrump #Impeachment #TrumpColluded #TrumpResign,Allsehendes_Aug,"['IRS', 'commissioner', 'CharlesRettig', 'Congress', 'Trump', 'taxreturns', 'US', 'USA', 'America', 'WhiteHouse', 'RussiaGate', 'TheRussiaInvestigation', 'RobertMueller', 'ImpeachTrump', 'Impeachment', 'TrumpColluded', 'TrumpResign']",2019-05-05,Sun,1125056876100706305,0,0.0,0.0
PM Modi tells the first time voters about the four political systems…Watch video #modi #narendramodi #primeminister #india #delhi #bjp #rahulgandhi #bharatiyajanataparty #desi #politics #breakingnews #congress #followforfollow #followback #teamfollo…,modi2019mission,"['modi', 'narendramodi', 'primeminister', 'india', 'delhi', 'bjp', 'rahulgandhi', 'bharatiyajanataparty', 'desi', 'politics', 'breakingnews', 'congress', 'followforfollow', 'followback', 'teamfollo']",2019-05-05,Sun,1125050600436195328,0,0.0,0.125
Maha Milawat wants to remove Modi but people are saying Ayega To Modi Hi #modi #narendramodi #primeminister #india #delhi #bjp #rahulgandhi #bharatiyajanataparty #desi #politics #breakingnews #congress #followforfollow #followback #teamfollowback #pmmo…,modi2019mission,"['modi', 'narendramodi', 'primeminister', 'india', 'delhi', 'bjp', 'rahulgandhi', 'bharatiyajanataparty', 'desi', 'politics', 'breakingnews', 'congress', 'followforfollow', 'followback', 'teamfollowback', 'pmmo']",2019-05-05,Sun,1125050596208316417,0,0.0,0.2
Jab aplog aisa #journalism krte hain tbhi to #BJP #congress k log kabi apni galti accept nai krte Why should they?you're still praising them na?to let it be to be humble or arrogant doesn't matter to them. #LokSabhaElections2019 #Elections2019 #ModiMeter _in,voteralert_in,"['journalism', 'BJP', 'congress', 'LokSabhaElections2019', 'Elections2019', 'ModiMeter']",2019-05-05,Sun,1125048637279440896,1,0.0,-0.2
And you didn’t make 1984 massacre accused a CM and a PM as well Look at your back before cursing the one in front of you. If You do it that’s diplomacy when I do it then it’s a conspiracy Height of double standard poor #CONGress,ankitagrawal25,['CONGress'],2019-05-05,Sun,1125117344408203264,0,0.0,-0.1
Your current fixer Bill #BarrLied testified that #Mueller could come before #Congress It's the old but but defense plays people with. No Roy Cohn No David Pecker No John Barron No Daddy Trump Will defend the #TrumpCrimeSyndicate this time Your #TimesUp fool,jeff_durall,"['BarrLied', 'Mueller', 'Congress', 'TrumpCrimeSyndicate', 'TimesUp']",2019-05-05,Sun,1125117285834694656,0,0.0,0.05
got #BJP &amp #Congress reports from #Karnataka #BJP 18 seats #Congress 8 seats #JDS 1-2 #indepent 0-1 #LokSabhaElections2019,naashonomics,"['BJP', 'Congress', 'Karnataka', 'BJP', 'Congress', 'JDS', 'indepent', 'LokSabhaElections2019']",2019-05-05,Sun,1125117009815957505,0,0.0,0.0
I wish #Congress would get to work and quit wasting my tax dollars!,TeslaIndy,['Congress'],2019-05-05,Sun,1125116982922104832,0,0.0,0.0
I am wondering how a $4.7 trillion #budget got passed.. #republicans #democrats #congress #spending #deficit #debt #Trump #Obama,gwpro,"['budget', 'republicans', 'democrats', 'congress', 'spending', 'deficit', 'debt', 'Trump', 'Obama']",2019-05-05,Sun,1125116747269459973,0,0.0,0.0
#IRS_commissioner #CharlesRettig is the man standing between #Congress &amp #Trumps_tax_returns #Deadline is May 6th &amp the only one standing in the way is #Mnuchin It's going to be a #riot if he has to face #RepMaxineWaters again He didn't do too well.,PwrChip,"['IRS_commissioner', 'CharlesRettig', 'Congress', 'Trumps_tax_returns', 'Deadline', 'Mnuchin', 'riot', 'RepMaxineWaters']",2019-05-05,Sun,1125116126747168768,0,0.0,0.0
#AmyMcGrath honorable #Vet is running for the #Senate on the #Democratic ticket against #MitchMcConnell in #Kentucky Please give her your support—she has already fought for our country as a #Marine now she will fight for our democracy in #Congress,LuBonLez,"['AmyMcGrath', 'Vet', 'Senate', 'Democratic', 'MitchMcConnell', 'Kentucky', 'Marine', 'Congress']",2019-05-05,Sun,1125115307318599680,2,2.0,0.0
'Tentative date of May 15 agreed for #MuellerReport to testify before #Congress #Trump,rabebaloui,"['MuellerReport', 'Congress', 'Trump']",2019-05-05,Sun,1125114870016487424,0,0.0,0.0
They are trying to pull a KAvANaugh on us again We will rise up to protect our freedom and justice for our president #Barr #Congress #Liberals #stopbullying #StopTheBias hate🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺,CindyRa57157198,"['Barr', 'Congress', 'Liberals', 'stopbullying', 'StopTheBias']",2019-05-05,Sun,1125114708439080962,0,0.0,0.0
#Congress party should be routed out for its elitist snobbery &amp dynastic pride #RajivGandhi #RahulGandhi,Nopretension,"['Congress', 'RajivGandhi', 'RahulGandhi']",2019-05-05,Sun,1125114265864589312,0,0.0,0.0
Unlike you #DerangedDonald #Mueller respects the authority of #Congress and the law.,j_c_wms,"['DerangedDonald', 'Mueller', 'Congress']",2019-05-05,Sun,1125113941980479492,0,0.0,0.0
"#Congress Mr Chowkidar urf Vijay Atri ""why do you people take religion in your dirty politics by using 'khan for 'Gandhi' dharm ko batna choddo aur sach me kuch aam aadmi k lie",mrlonely_1968,['Congress'],2019-05-05,Sun,1125113772366950400,0,0.0,-0.6
To all #Pidiots #congress followers remember the insults the post of #pm suffered from #dynasty #Gandhis before you vote,PreethiIyer6,"['Pidiots', 'congress', 'pm', 'dynasty', 'Gandhis']",2019-05-05,Sun,1125113687096856578,1,1.0,0.0
⁦ opposes #MuellerTestimony to #Congress #TrumpRussia,FLReza,"['MuellerTestimony', 'Congress', 'TrumpRussia']",2019-05-05,Sun,1125113546667364359,0,0.0,0.0
"""In terms of #donations above Rs 20,000 the #BJP raked up Rs 437 crore in FY 2017-18 compared to Rs 26 crore by the #Congress party for the same year."" Read Niranjan Sahoo and Niraj Tiwari :",orfonline,"['donations', 'BJP', 'Congress']",2019-05-05,Sun,1125112931459293185,1,1.0,0.0
does not want Mueller to speak with #Congress Why is that If he did nothing or his cronies why doess he worry so much No matter if you like or support him or not you have to ask WHAT he is afraid of As an #independent I want to know.,RonTriangle,"['Congress', 'independent']",2019-05-05,Sun,1125112930435989504,0,0.0,-0.13333333333333333
Both #Congress and the #BJP are placing their bets on fresh faces. . #loksabhaelections2019,EconomicTimes,"['Congress', 'BJP', 'loksabhaelections2019']",2019-05-05,Sun,1125112930087972864,9,0.0,0.3
#Trump now says #Mueller should not #testify before #Congress (from #flipflop,CitizenLeary911,"['Trump', 'Mueller', 'testify', 'Congress', 'flipflop']",2019-05-05,Sun,1125112253295017984,0,0.0,0.0
People should teach a lesson to these #congress #Chmche for bluffing and misleading common people by providing false stories.,Deepak_Reyansh,"['congress', 'Chmche']",2019-05-05,Sun,1125112031479095296,0,0.0,-0.35000000000000003
This from a California Bartender huh Maybe you should run for #Congress Who knows :D,RealTimApple,['Congress'],2019-05-05,Sun,1125111765551996928,0,0.0,1.0
_Pandey _IN But will support the #CONgress,IM_Devang,['CONgress'],2019-05-05,Sun,1125111759671627776,0,0.0,0.0
Zakir Naik (Islamic Terror Promoter)... a close associate of Digvijay Singh _28 &amp VVIP under #Congress rule now fugitive Had not been the last 5Yrs could have irreversibly damaged the demography &amp Hindu values of India Say No to Khangress,NIRUPAMACHARJE1,['Congress'],2019-05-05,Sun,1125111233726705664,0,1.0,0.0
must watch #SurgicalStrike Why #Congress should be #arrested for #deceiving #indian n #lost lives at #Pathankot .#congress #Liars #Traitors,SManishB,"['SurgicalStrike', 'Congress', 'arrested', 'deceiving', 'indian', 'lost', 'Pathankot', 'congress', 'Liars', 'Traitors']",2019-05-05,Sun,1125110957498175488,0,0.0,0.0
UR the one lying #BillBarr didn’t lie to #Congress #ConnectTheDots ’s son is an attorney with the law firm you use so he should recuse himself Infrastructure won’t help your filthy city The affordable care act was all lies U forgot immigration!,summer226,"['BillBarr', 'Congress', 'ConnectTheDots']",2019-05-05,Sun,1125109943441530880,0,0.0,-0.6
I am not a political pundit but here is my prediction for 2019 election #NDA 350-365 seats #BJP 290-310 seats #Congress 40-60 seats #UPA 80-90 seats. Rest others MODI will become India’s prime minister for the second time with Thumping Majority. #ModiOnIndiaTV,RajeahBansal,"['NDA', 'BJP', 'Congress', 'UPA', 'ModiOnIndiaTV']",2019-05-05,Sun,1125109669700091904,0,0.0,0.0
"Why is the #Unhinged #POTUS spreading #FakeNews (""18 Trump hating angry #Democrats #Mueller is dyed in the wool #GOP to discredit the #MuellerReport which clearly asks #Congress to address ""the President's corrupt exercise of the powers of office""?",funnymcmurray,"['Unhinged', 'POTUS', 'FakeNews', 'Democrats', 'Mueller', 'GOP', 'MuellerReport', 'Congress']",2019-05-05,Sun,1125109410127155200,10,2.0,-0.3
‘No chance of Congress getting majority in LS polls BJP to be less than 160 #IndianGeneralElection #Election #LokSabhaPolls #Congress #BJP,WeForNews,"['IndianGeneralElection', 'Election', 'LokSabhaPolls', 'Congress', 'BJP']",2019-05-05,Sun,1125109066437746688,1,1.0,-0.16666666666666666
#EricSwalwell brings a new low in #IQ for #congress He actually may be a #Russian operative as he protests too much anout #Trump.,RXBERN,"['EricSwalwell', 'IQ', 'congress', 'Russian', 'Trump']",2019-05-05,Sun,1125108793501716482,0,0.0,0.06727272727272728
It's a crime to lie to #Congress #Barr LIED to you Congress and the American public so we all need to hear the truth from #Mueller himself Don't u want to get to the truth?,greenRESIST2,"['Congress', 'Barr', 'Mueller']",2019-05-05,Sun,1125108719015034880,0,0.0,0.0
We may also add &amp find 1 more characterstic feature &amp that's to vote for #Congress 1 needs to be a traitor too .,VikasAdvocat,['Congress'],2019-05-05,Sun,1125108505772298240,0,0.0,0.5
#Mueller Congessional testimony is not partisan issue It’s normal oversight by #Congress exercising #Constitutional duty #American public deserves &amp needs to hear from Mueller in an open session Democracy=transparency,kbris,"['Mueller', 'Congress', 'Constitutional', 'American']",2019-05-05,Sun,1125108488051408896,0,1.0,0.0375
#Congress can keep the class &amp #Modi keep the vote in #LokSabhaElections2019,RanjitSMand,"['Congress', 'Modi', 'LokSabhaElections2019']",2019-05-05,Sun,1125108389229383680,0,0.0,0.0
The real fools are the traitors who continue to blindly support #Trump the ignoramus. He betrayed the #USA AGAIN He has solid proof #Russia interfered in 2016 election but he talked to #KGB agent #Putin about the #MuellerReport even before #Congress got the unredacted copy,Return2CiviIity,"['Trump', 'USA', 'Russia', 'KGB', 'Putin', 'MuellerReport', 'Congress']",2019-05-05,Sun,1125107904179265537,0,0.0,-0.1
A very thoughtful rational piece by a member of Congress These thoughts deserve to be shared extensively #SundayThoughts #Congress #AntiSemitism #perspective #stophate #StopTheHate,ChuckCascio,"['SundayThoughts', 'Congress', 'AntiSemitism', 'perspective', 'stophate', 'StopTheHate']",2019-05-05,Sun,1125107725267034115,0,0.0,0.26
Cannot believe that #DemocraticParty allowed reps Like Rep #Omar &amp #Tlaib in #Congress Both hate #America and #Israel and support terrorists like #Hamas &amp #MuslimBrotherhood,RomanoHoring,"['DemocraticParty', 'Omar', 'Tlaib', 'Congress', 'America', 'Israel', 'Hamas', 'MuslimBrotherhood']",2019-05-05,Sun,1125107685366673409,2,0.0,-0.8
"#Trump says #Mueller shouldn't #testify ""Anticipation has been growing for #Mueller to testify before #Congress after it was revealed he expressed frustration with the way #AGWilliamBarr presented his investigation's findings to the public.""",Kegan05,"['Trump', 'Mueller', 'testify', 'Mueller', 'Congress', 'AGWilliamBarr']",2019-05-05,Sun,1125107538184114176,0,0.0,0.0
"Even #FoxNews &amp Miss WANT #Mueller to testify It is mandated by the #Constitution that #Congress has an oversight responsibility not ""overlook!"" What is #Trump SO SCARED of #ObstructionOfJustice of #TaxFraud? #MAGA #DTS",funnymcmurray,"['FoxNews', 'Mueller', 'Constitution', 'Congress', 'Trump', 'ObstructionOfJustice', 'TaxFraud', 'MAGA', 'DTS']",2019-05-05,Sun,1125107213276606464,23,2.0,0.0
Their is one more with beard and specs don't know his name he also shouts without rhyme or reason and when someone else is replying I HATE THE GRIN ON HIS FACE. So irritable. #ArnabGoswami I think they r hired by #Congress for shouting.. Ask SALMAN to take them in Big,RajivSabharwal5,"['ArnabGoswami', 'Congress']",2019-05-05,Sun,1125107087707521024,0,0.0,-0.10000000000000002
I want to see the #TaxReturns of all the crooks in #Congress that got rich while in office !! #MAGA,strait328,"['TaxReturns', 'Congress', 'MAGA']",2019-05-05,Sun,1125106553126830085,0,0.0,0.5859375
OMG You'll Die When You See Just How Much &amp Google Pays to Lobby #Facebook #Google #Congress #Censorship #FreeSpeech #1A #FirstAmendment #CincoDeMayo #SundayThoughts #MAGA #Trump,SuperMom4Trump,"['Facebook', 'Google', 'Congress', 'Censorship', 'FreeSpeech', '1A', 'FirstAmendment', 'CincoDeMayo', 'SundayThoughts', 'MAGA', 'Trump']",2019-05-05,Sun,1125106233801711617,1,1.0,0.2
"#Fascist tweeted he doesn't want #RobertMueller to testify to #Congress It was only a matter of time before #Trump tried to shut down the #truth in the #MuellerReport Just because the so called Attorney General #WilliamBarr more accurately Trump personal lawyer,",michaelzelniker,"['Fascist', 'RobertMueller', 'Congress', 'Trump', 'truth', 'MuellerReport', 'WilliamBarr']",2019-05-05,Sun,1125105817202479105,0,0.0,0.13240740740740742
_actually This is day they #Voted to let Muslims in our Congress was the Day YOU MADE YOUR BIGGEST MISTAKE &amp BROTHER #CONGRESS YOU'VE MADE PLENTY!! You're going to #REGRET THIS Look what's happening in #MN where #IlhanOmarIsFrom,thewiselady22,"['Voted', 'CONGRESS', 'REGRET', 'MN', 'IlhanOmarIsFrom']",2019-05-05,Sun,1125105596070424576,1,2.0,0.0
I would like to ask first time voters would you like to give your first vote to that person #RahulGandhi who keep talking nonesenes or #Congress party under whose watch bomb blast use to happen across India regularly &amp to cover up coined #Hindu Terror. #ShameOnChorGhandi,RanjitSMand,"['RahulGandhi', 'Congress', 'Hindu', 'ShameOnChorGhandi']",2019-05-05,Sun,1125105594153627648,0,0.0,0.16666666666666666
