tweet,username,hash-tags,Date,Day,tweet_id,likes,retweets,polarity
"Living in fools paradise.. Congress alone won't cross 150 how you are going to form the government without support of others Where is Maya Akhilesh RJD Chandra etc. and no Shashi should not handle 'Affairs now he should take care of ""Home""",IrfanAhLakhnawi,[],2019-05-06,Mon,1125242340761796610,0,0,0.0
#ElectionsWithHT All eyes on high-profile contests as BJP and RJD go head-to-head in Bihar #Phase5 #VotingRound5 #LokSabhaElections2019,htTweets,"['ElectionsWithHT', 'Phase5', 'VotingRound5', 'LokSabhaElections2019']",2019-05-06,Mon,1125241460821975041,12,1,0.0
"MUST NOT FORGET THAT WAS FOUND CHANTING ""GALI GALI MEI SHOR HAI RAJIV GANDHI CHOR HAI IN CHANDNI CHOWK AND RJD GRANTED HIM RAJYA SABHA SEAT FOR THAT",narotambansal15,[],2019-05-06,Mon,1125241033275523072,0,0,0.0
Cong-RJD will take Bihar back to lantern days Modi via NaMo App,NarayanexDGP,[],2019-05-06,Mon,1125240009483702272,0,0,0.0
Well said Mohd Shahid Jamal This election has given the vision to the honest people of India that few I'll minded and addictive bhakt need treatment इंतज़ा करन डॉक्ट मीस सबक इला करन वाल है JAI RJD## victorious Misa,Amber10812755,[],2019-05-06,Mon,1125238963021553666,0,0,0.13333333333333333
So you agree that sp RJD TMC etc are powerful,amjadmaruf,[],2019-05-06,Mon,1125237725223800832,0,0,0.3
Cong-RJD will take Bihar back to lantern days Modi via NaMo App,Anandrai2000vns,[],2019-05-06,Mon,1125237632915558400,0,0,0.0
RJD zindabad Mohammad Shahid Jamal thanks for guiding Misa di in her campaign.,Amber10812755,[],2019-05-06,Mon,1125237529156902912,0,0,0.2
_IN u guys cnstantly grill modi for gujrat roits also aftr court's decision...leave ol dese y ur party is hving caolition vit rjd whosw supremo is charged by court n in.jail..areh bofors is very famouse..everybdy.kno.vot happn,Mohit12345Mohit,[],2019-05-06,Mon,1125236090812518401,0,0,0.2
Cong-RJD will take Bihar back to lantern days Modi via NaMo App,ShanthaDevi7,[],2019-05-06,Mon,1125234682390401024,1,1,0.0
"People who are supporting and justifying the regime of RJD ,SP ,BSP ,TMC ,and ,I feel pity on you all God save this nation,for these all have their mind fucked up.",sw4stik,[],2019-05-06,Mon,1125233647135551488,1,0,-0.15
#LokSabhaElection2019 phase 5 Bihar votes today BJP-JD U Cong-RJD to fight for 5 seats #Phase5 #VotingRound5,BT_India,"['LokSabhaElection2019', 'Phase5', 'VotingRound5']",2019-05-06,Mon,1125233544803049472,1,0,0.0
Cong-RJD will take Bihar back to lantern days Modi ⁦ ⁦ ⁦ _Surya ⁦,vilishbhalke,[],2019-05-06,Mon,1125231461496492032,0,0,0.0
Cong-RJD will take Bihar back to lantern days Modi via NaMo App,GouravM59522882,[],2019-05-06,Mon,1125231438679252993,0,0,0.0
Identity politics has come to be the core stalemate of Indian politics Mandal/Kamandal are not only two sides of the same coin they perpetuate each other The shared hatred towards Kanhaiya of BJP &amp RJD is nothing but a reflection of their shared political inheritance &amp pursuit,KunnathRavi,[],2019-05-06,Mon,1125230957043142661,4,1,-0.03125
#VotingRound5 LIVE Some of the intense clashes in 5th phase of Lok Sabha Elections 2019 -&gt Rajiv Pratap Rudy (BJP v/s Chandrika Rai (RJD) #AbkiBaarKiskiSarkar WATCH LIVE,ZeeNews,"['VotingRound5', 'AbkiBaarKiskiSarkar']",2019-05-06,Mon,1125230836511461376,12,2,0.15757575757575756
But damn that Sabbath album rocked Love me some RJD,LisaYount5,[],2019-05-06,Mon,1125227626241589248,9,2,0.5
Vote to kick out Modi out of power India don't need Modi We need statesman not psycopath as leader #ModiBhagaoDeshBachao Vote 4 MGB,PrinceKapri_rjd,['ModiBhagaoDeshBachao'],2019-05-06,Mon,1125227246287896577,0,0,0.0
Cong-RJD will take Bihar back to lantern days Modi via NaMo App,KeShalender,[],2019-05-06,Mon,1125226877856231424,0,0,0.0
It is a fact that most of India thought Rajiv was corrupt in 1989. All political parties made great capital out of it... BJP CPM JD—which split into RJD SP BJD JDS JDU etc. Even the entire press was against him. But his death did indeed wash away his sins in 1991.,sunilrajguru,[],2019-05-06,Mon,1125224390038155266,5,3,0.16
Every episode has been disappointing on some way imo,RjD_CS,[],2019-05-06,Mon,1125223601387507712,2,0,-0.6
Cong-RJD will take Bihar back to lantern days Modi #ModiAaneWalaHai,g_ruchika,['ModiAaneWalaHai'],2019-05-06,Mon,1125223219944873984,1,1,0.0
Cong-RJD will take Bihar back to lantern days Modi via NaMo App,bhavahyuktah,[],2019-05-06,Mon,1125223216358801410,0,0,0.0
But if RJC or Congress will support JDU it would be sucidal and there will be a new cader of people against Cong and RJD Nitish political carrier must finish in 2019.,arshhad786_dr,[],2019-05-06,Mon,1125222306328920064,0,0,0.06818181818181818
Cong-RJD will take Bihar back to lantern days Modi via NaMo App,praveshgaur5,[],2019-05-06,Mon,1125221160667439109,0,0,0.0
Can’t wait to see what you and the rest of this new roster can achieve in 2019 You guys looked great in Sydney only going to get better!,RjD_CS,[],2019-05-06,Mon,1125205762727395328,13,0,0.3903409090909091
Get you some sparkling ice and mix it with juice it taste damn near like soda,RJD__,[],2019-05-06,Mon,1125203562349387778,0,0,0.1
Cong-RJD will take Bihar back to lantern days Modi via NaMo App,z6rA9Q4V3SLJLCi,[],2019-05-06,Mon,1125197123086012416,0,0,0.0
Thanks for supporting to RJD shivraj mama,KandareTushar,[],2019-05-06,Mon,1125196548545990656,1,1,0.225
Web in the Breeze RJD 0264 via,RiceMushy,[],2019-05-05,Sun,1125187248805298177,0,0,0.0
_MUFC 6 out 4 in and 3 promoted from youth team.,the_one_Mick_P,[],2019-05-05,Sun,1125183587664433152,0,0,0.0
UPA govt backs people's electricity to lantern era like 15 years of RJD govt of bihar Only 2 to 3 hours electricity supply that time.,Digvija62372172,[],2019-05-05,Sun,1125182352877998080,0,0,0.0
AT RJD Green $RJDG BUSINESS IS BOOMING!! 1 REVENUES FOR 2018 HIT ALMOST $4 MILLION A NEW RECORD 2 REVENUES FOR 2019 ON TRACK TO SET ANOTHER RECORD How is this SUB-PENNY????????? #MONEYGANG $BIGG $AVVIY $NFEI $DREXF $WSCO $AZBCF $UGNEQ $NCNA $POWL $HTBK $IHD $PRPL $VRRCF,smallinvestorhq,['MONEYGANG'],2019-05-05,Sun,1125181106397933568,0,0,-0.08806818181818182
Welcome to RJD,mukhtarkhan20,[],2019-05-05,Sun,1125180872330661889,0,0,0.8
"_MUFC Of course in addition to the excess of £200m the Glazers will make available for transfer,we can actually get all these deals done with £400m or so.",yahayaomar77,[],2019-05-05,Sun,1125175736422236160,0,0,0.2
"_MUFC Matic Darmian,Young,Jones and maybe sell Smalling and buy Alderweireld.Let's have a real leader at the back,yeah knew they'll all claimed this ain't Fifa but Barca did in 2004 with the signings of Ronaldinho Eto'o etc when they failed to qualify for the UCL that year.",yahayaomar77,[],2019-05-05,Sun,1125173847324549124,0,0,-0.15
"_MUFC We can sell pogba for £170m if he really wants to go and invest the money on Ziyach(or pepe) Neres,Nevez,Fenandez Ndidi Koulibaly/De ligt,AWB(don't care if we ended up overpaying),or Mazroui Chukwueze,swap Icadi with Lukaku we can recoup some cash from selling Rojo Sanchez,",yahayaomar77,[],2019-05-05,Sun,1125173190395879425,1,0,0.2
_ashish _chadha He Is Openly Anti Congress And Anti RJD If You Feel He's The Worst Look At Amit Shah Tejasvi Surya And Udhhav Thackeray,GhoshalManomay,[],2019-05-07,Tue,1125701194578481152,0,0,-0.5
RJD has agreed that BJP-JDU is far-ahead and RJD is NOWHERE even comparable,harsubh,[],2019-05-07,Tue,1125698625244286978,2,1,0.0
in 2015 theres a huge scam in neetpg entrance exam &amp even counselling got done for fake candidates &amp they r continuing studies in colleges..no action taken.few doctors of mp &amp students of aiims raised issue bt when rjd leaders son too found in that they withdrew,Vikram12244841,[],2019-05-07,Tue,1125694564717568000,0,0,2.7755575615628914e-17
"Pappu Yadav is telling true BJP-NDA to sweep Bihar 40/40 due to RJD RJD with Congress only one motto to make Modi victorious,after all Modi is chela of Lalu continuation of Modi means power to Lalu!#LokSabhaElections2019 #RabindranathTagore",umakantsingh_IN,"['LokSabhaElections2019', 'RabindranathTagore']",2019-05-07,Tue,1125691008891662337,0,0,0.075
Please keep DMK NCP RJD out of this third front crap.,anandPriyank11,[],2019-05-07,Tue,1125690989564157952,0,0,-0.4
EVMs made you win what's the big deal now People not interested in political utterances They decide the king not you,kabreu1953,[],2019-05-07,Tue,1125716438214299649,0,0,0.16875
The RJD is really going at it,aniruddhg1,[],2019-05-07,Tue,1125716273680211969,0,0,0.2
RJD has really upped their social media game baba,ShoaibDaniyal,[],2019-05-07,Tue,1125715448043958272,2,0,-0.05555555555555556
Any wonder #Cheerleading for #PM They’re two peas in a pod #RJD #MafiaParties #Dynastic #ScamingFamily #Entitled #WorkShy #Arrogant #mummies #Daddies boys,patel2_p,"['Cheerleading', 'PM', 'RJD', 'MafiaParties', 'Dynastic', 'ScamingFamily', 'Entitled', 'WorkShy', 'Arrogant', 'mummies', 'Daddies']",2019-05-07,Tue,1125714599834279936,0,0,0.0
Highlights of my first ever trip to old Trafford for my 8th birthday An unforgettable experience getting to see some of the true greats of this club playing with pride and hunger What was your first game? #mufc,RJD_MUFC,['mufc'],2019-05-07,Tue,1125713085296254977,0,0,0.225
Petition incoming,RJD_MUFC,[],2019-05-07,Tue,1125709775956860928,0,0,0.0
Agree but the majority of utd fans can't get to old Trafford to take part and have to find other ways Ed loves his social media interactions stats. It might seem stupid but there's no harm in trying something out.,RJD_MUFC,[],2019-05-07,Tue,1125709562303197184,2,0,-0.19791666666666666
"U have wrongly alluded here this election is between treason Congress party and its subordinate RJD,SP,BSP RLD.. and nationalist Narendra Modi BJP But your trounce is certain.....",AjitJha41109272,[],2019-05-07,Tue,1125707807477493761,0,0,-0.14285714285714285
RJD led alliance is gonna win 23-25 seats at least !,tarun_pray,[],2019-05-07,Tue,1125706973754712065,1,0,0.2125
Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY,shubhamshrma96,[],2019-05-07,Tue,1125706408194969600,1,0,0.0
Congress and RJD have only relied on promoting nepotism and corruption in their governance PM Modi in Bihar via NaMo App,HARIKRSN,[],2019-05-07,Tue,1125734019209936896,0,0,0.0
Congress Samajwadi party Socialism CPI CPM Marxism RJD Socialism and name any other party but BJP and Shiva Sena So-called Nationalism which is not an ideology but extreme Sloganeering Tell me which university teaches Nationalism as political theory or ideology.,Sureshwithluv,[],2019-05-07,Tue,1125726423807709185,0,0,-0.08333333333333333
_krishnan Because the most advanced democracies don't have political parties like TMC SP &amp RJD Genius!,AwasthiAbhi7,[],2019-05-07,Tue,1125723967384215553,0,0,0.3
We will know exact no of persons suffering from Stockholm syndrome on 23 May 19 Count votes as per below Stage 3 Congress PDP NC TMC CPI Stage 2 RJD SP BSP Stage 1 AAP,nine_east,[],2019-05-07,Tue,1125721829190955008,0,0,0.25
The gullibility of our Muslim brethren is the primary reason for their backwardness They should feel insulted that congress SP and RJD treat them as votes in pocket who have nowhere else to go Its demeaning and gives muslims no leverage and no real voice.,LHindus,[],2019-05-07,Tue,1125720888685391874,0,0,0.15000000000000002
Scaffolding and facade protection still in place on CityBlock 5 student accommodation at the Gillows building,RJD_Associates,[],2019-05-07,Tue,1125720534283628544,0,0,0.0
He is 09th failed and daydreamers... actually he is saying about RJD. RJD will be vanished on 23 May he had forgotten owing to JDU his party is flourishing.,AjitJha41109272,[],2019-05-07,Tue,1125741849082118145,1,0,-0.25
BIHAR NEWS 7 MAY 6 PM NEWS 2019 via,LiveNewsBihar,[],2019-05-07,Tue,1125765952472117249,0,0,0.0
$RJDG THOUSANDS ON NEW EYES EVERY DAY WILL READ ABOUT $RJDG ON MY BLOG FLIPPERS CAN FLIP BUT $RJDG STILL GOING TO PENNYLAND AND BEYOND!! IF YOU CAN FIND ME ANOTHER SUB-PENNY STOCK WITH THESE AMAZING FUNDAMENTALS PLEASE SHOW ME! #MONEYGANG #PENNYSTOCKS,darthtraderhq,"['MONEYGANG', 'PENNYSTOCKS']",2019-05-07,Tue,1125763105156288513,1,1,0.4815340909090909
TRS is already on it's way to become another Lallo RJD DMK stalin and Samajwadi Akhikesh type dynasty parties which eventually will turn into corrupt arrogant and casteist rule!!!,bhakumchi,[],2019-05-07,Tue,1125761525614964736,0,0,-0.9765625
If you’re so sure of BJP losing this election then why you need something in written feom BJP Why can’t you given in written that if BJP don’t lose on May 23rd you’re going to disolve your party RJD ?,rameshjha,[],2019-05-07,Tue,1125755880148951041,0,0,0.5
Thank you sa treat kuya Ben and ate Wilce,rjd_918,[],2019-05-07,Tue,1125753999079112704,0,0,0.0
_sharma Dear Extra Intelligent SAR Cant you find a single mistake of Congress/RJD/TMC/SP etc etc Are all these parties are perfect ?? Didnt they did anything wrong in the past ?? Is only Bjp/Modi/RSS are behind all the bad thing happened with our Nation ?,SharmaAk72,[],2019-05-07,Tue,1125753954845904896,0,0,-0.013492063492063468
What #LaluPrasadYadav (the voice of poors &amp oppressed did to uphold fraternity no body even dared to imagine Since then fanatics cultivated deep hatred towards him &amp later for his social works. #LokSabhaElections2019 #Bihar #RJD,mrtjy9,"['LaluPrasadYadav', 'LokSabhaElections2019', 'Bihar', 'RJD']",2019-05-07,Tue,1125751391505436673,0,0,0.011111111111111113
_ODea _reno Agree KSE's version is awesome but there's only ever been one RJD.,mk_yooper,[],2019-05-07,Tue,1125778301472133121,0,0,0.5
"Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son,TMC Mamata’s nephew ,NCP Pawar's aughter,Congress Rahul or Mrs Wadra BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY",ChowkidarScorp1,[],2019-05-07,Tue,1125667827304689669,1,0,0.0
Family Biz JDS HDD &amp sons RJD Lalu &amp sons TDP Naidu &amp sons SP MSY &amp sons DMK Karunanidhi &amp sons TMC Mamata's Enterprises NCP Pawar Corporation Congress Nehru's world BJP will be Decided by cadres AND These are the people who lecture us on DEMOCRACY,abhinavRRtiwari,[],2019-05-06,Mon,1125429283382390785,1,1,0.0
Opposition plan on 23 May. Digital Strategy Bitter Trolls like Sagarika Rajdeep Sekhar Siddiq Tufail Behrupa VOR Swara Vir etc will run #NotMyPM campaign. Ground Gundas of Congress AAP SP NCP TMC CPM RJD NC DMK and maybe even TDP will unleash Carnage.,Suyash75,['NotMyPM'],2019-05-07,Tue,1125796438749827072,19,6,-0.05
The Dynast of RJD can do only this for India,RujalDesai1,[],2019-05-07,Tue,1125794296504954881,0,0,0.0
_MH12 Hahha he told that BJP will lead in bisfi region of madhubani. Last 15 yrs bjp never got lead from this AC .. Even rjd mla is there from last 15 yrs..,kumarsandeepba3,[],2019-05-07,Tue,1125789977520984065,5,0,0.0
Miyan Aapke daag? 2000 crore Srijan scam. Muzaffarpur Shelter Home Rape &amp Murder cases. Didn't you guys leave RJD &amp join BJP to get yourself saved from CBI. Muzaffarpur case being monitored by SC you still won't escape,hiambuj,[],2019-05-07,Tue,1125786648644505601,21,3,0.0
Only RJD,097dace101c34ea,[],2019-05-07,Tue,1125805890651582465,0,0,0.0
"#Congress will not win absolute majority in LS #Elections2019 but alliance with #TMC,#BSP,#SP,#AAP,#AIUDF,#AIMIM,#RJD will help in forming the #Gov",ShahidAhmedBarb,"['Congress', 'Elections2019', 'TMC', 'BSP', 'SP', 'AAP', 'AIUDF', 'AIMIM', 'RJD', 'Gov']",2019-05-07,Tue,1125800218828521474,0,0,-0.1
Crivellone v Forster &amp Garbus LLP 1:18-cv-07329-RJD-RLM Amended Complaint,usdcedny,[],2019-05-07,Tue,1125823878427762689,0,0,-0.3
The Congress /UPA is sinking ship DMK NCP JDS RJD JMM etc will all lose badly. NDA has SS SAD AIADMK who are all going to take a big lead. In short PAPPU Gaya Nani ke Ghar,VICKS0387,[],2019-05-07,Tue,1125819188986048513,2,1,-0.29999999999999993
The Congress /UPA is romping ahead DMK NCP JDS RJD JMM etc will all bring in big numbers NDA has SS SAD AIADMK who are all going to take a big beating In short #ModiTohGaya,JhaSanjay,['ModiTohGaya'],2019-05-07,Tue,1125817991898091520,366,111,-0.125
Does your reading of the Constitution allow you to support an alliance which has a convicted criminal’s party (Laloo Yadav’s RJD as the lead party in one the states?,TheLiberalWoes,[],2019-05-07,Tue,1125841148373815298,0,0,-0.4
He did and he meant it,RJD__,[],2019-05-07,Tue,1125838945756094465,0,0,0.0
_ This man rlly said this a straight face...,CeeNJay11,[],2019-05-07,Tue,1125838824343572482,0,0,0.2
_Anthem35 ALL OR NOTHING.,RJD_33,[],2019-05-07,Tue,1125835185793175553,1,0,0.0
The Congress /UPA is romping ahead DMK NCP JDS RJD JMM etc will all bring in big numbers NDA has SS SAD AIADMK who are all going to take a big beating In short #ModiTohGaya,Rakeshjeeinc,['ModiTohGaya'],2019-05-07,Tue,1125831294909239296,13,3,-0.125
Analytics make these ppl say the craziest things let the cement dry first then admire the work,RJD__,[],2019-05-07,Tue,1125830553939402754,1,0,0.09166666666666667
Anfield is probably the only stadium in the world where a racist cannibal can go and still not be the biggest scumbag,RJD_MUFC,[],2019-05-07,Tue,1125851010684133381,3,0,0.0
These mane dives are something else,RJD_MUFC,[],2019-05-07,Tue,1125847061537140736,4,1,0.0
If they're going to criticise they could at least offer up an alternative,RJD_MUFC,[],2019-05-07,Tue,1125844787771445254,1,0,-0.3
_rjd _Park _johnston13 Brilliant one of Lee,weephil46,[],2019-05-07,Tue,1125874363570343936,0,0,0.9
Liverpool really clapped them cheeks,6Strings_rjd,[],2019-05-07,Tue,1125873094101426176,0,0,0.2
_rjd _Park _johnston13 Nice mate,SamScott2271,[],2019-05-07,Tue,1125872590751522816,1,0,0.6
'The greatest semi-final comeback in Champions League history,Jadwong,[],2019-05-07,Tue,1125869819688046593,5,3,1.0
A wee taste of Oulton Park #BSB,photography_rjd,['BSB'],2019-05-07,Tue,1125868930730463232,7,4,0.0
Yo #mufc that's what fucking work rate looks like you pathetic fucks Take note.,RJD_MUFC,['mufc'],2019-05-07,Tue,1125866777504878598,3,1,-0.8
Three shots one game Live FFA Trickshotting via,RJD__69,[],2019-05-07,Tue,1125864141527425030,0,0,-0.13181818181818186
_MUFC Yeah only thing that would have any form of impact would be to stop going to the games and buying merchandise etc Some chance of that happening Always somebody else waiting to snap up tickets A complete buyout is all we can hope for.,JorgeMUFC,[],2019-05-07,Tue,1125888638712201216,0,0,0.05
Somers 9 Panas 8 Emily Stavola pitched 3 innings no runs scored 1 hit Jazmyn Colon 2/5 1B 2B 2RBI Hannah Recine 3/4 3HR 5RBI Juliana Bockhaus 2/3 2 1B RBI Aimee Maoriello 2/4 2 1B _LoHud _Photos _Debbie,SomersVSoftball,[],2019-05-07,Tue,1125888396981784576,0,5,0.0
_MUFC I think the issue here lads is that Man Utd’s twitter could have zero followers if the same cunts keep coming to the ground to buy a home shirt and scarf on match day and sit on the padded seats who cares I’d say boycott matches but we just wanna see our lads play don’t we,TonyLeTigreUK,[],2019-05-07,Tue,1125877109308760065,1,0,0.0
Rjd it cell ur awsm,imshaquib,[],2019-05-07,Tue,1125903416083898368,0,0,0.0
I am happy to make following indisputable announcement: Next president of JDS HDD’s son RJD Lalu's son TDP Naidu's son SP MSY's son AY DMK Stalin’s son TMC Mamata’s nephew NCP Pawar's daughter Congress Rahul's Sister AAP Kejriwal daughter,saxenavipul64,[],2019-05-07,Tue,1125899946291388416,0,1,0.26666666666666666
_LoHud _Photos _Debbie WOW .. 3 HRS !!!!!!!,DersSoftball,[],2019-05-07,Tue,1125898945329291265,0,0,0.476837158203125
_ind _research Combined vote share of ML &amp RJD is just 40% BJP's alone vote share is 45% Very difficult for ML to win this seat.,tamashbeen_,[],2019-05-07,Tue,1125892757468270593,1,0,0.07500000000000001
Dio Man On The Silver Mountain Live In London 2005 via The late great RJD #bestmetalmusic #TuesdayThoughts #heavymetal #ronniejamesdio #rainbow,ChristineJRoth,"['bestmetalmusic', 'TuesdayThoughts', 'heavymetal', 'ronniejamesdio', 'rainbow']",2019-05-08,Wed,1125918856709537792,0,0,0.21212121212121213
It is so unfortunate that Nehru Family are the custodians of Congress Unlike other regional parties SP RJD wherein they started the party hence at least they have some right to pass on leadership Corruption/Money/power seems to be the only ideology for the Nehru Family,anilkumar36447,[],2019-05-08,Wed,1125917832066158594,0,0,-0.12785714285714286
#KnowYourConstituency Voter turnout in 2014 Lok Sabha elections in Bihar's Sheohar Lok Sabha constituency was 56.58% #Phase6 of #LokSabhaElections2019 will be held on May 12 Read #ElectionsWithHT,htTweets,"['KnowYourConstituency', 'Phase6', 'LokSabhaElections2019', 'ElectionsWithHT']",2019-05-08,Wed,1125924525617496064,10,0,0.0
your own family is corrupt and your father is in jail Shut your mouth We don't need any advice from you #shame #RJD #AayegaTohModiHi,beingAPU,"['shame', 'RJD', 'AayegaTohModiHi']",2019-05-08,Wed,1125953349059092480,0,0,-9.251858538542969e-18
My mic broke so the recording may sound a little crackling. anyways my attempt on outta my head guitar solo,6Strings_rjd,[],2019-05-08,Wed,1125943258683723777,9,0,0.10625
#Elections2019 #Bihar CM #NitishKumar rallies in #Maharajganj #Siwan othrs #LJP Ldr #RamVilasPaswan cmpgns #Vaishali #Nalanda nd othrs #RJD Ldr #TejaswiYadav too hv svrl rallies #Bihar 8 seats poll in 6th phase on 12/05,lalitvats828,"['Elections2019', 'Bihar', 'NitishKumar', 'Maharajganj', 'Siwan', 'LJP', 'RamVilasPaswan', 'Vaishali', 'Nalanda', 'RJD', 'TejaswiYadav', 'Bihar']",2019-05-08,Wed,1125968373588873217,0,1,0.0
Yesterday what a massive turnout &amp charged crowds at Ratal Maidan Kanti in Vaishali Parliamentary Constituency where I addressed the public meeting I was there to contribute my support for my friend ex Cabinet Minister &amp a strong candidate of RJD Dr Raghuvansh Prasad Singh,ShatruganSinha,[],2019-05-08,Wed,1125966481462845440,143,22,0.14444444444444446
$RJDG BUSINESS IS BOOMING ONE OF RJD Green $RJDG SUBSIDIARIES INVOLVED IN INDUSTRIAL CONTRACTING JUST RECEIVED A $550 000 CONTRACT PROJECTIONS ARE FOR A 10 INCREASE IN MULTI-FAMILY PROJECTS &amp 10 INCREASE IN COMMERCIAL PROJECTS IN OKLAHOMA ALONE!! #MONEYGANG,FlyOnTheWallHQ,['MONEYGANG'],2019-05-08,Wed,1125964875065221120,0,0,-0.1
"$RJDG going to be the next HUGE penny runner! read this! ""RJD Green (RJDG)~STATE OF MISSOURI~UNIVERSITY OF ARKANSAS~AGRICO~TYSON FOODS"" #MONEYGANG #DARTHTRADER $WEN $CAR $DLT $NTNX $NAVI $URI $CDEV $CGNX $SPOT $EXEL $SREpA $RCL $SPG",smallinvestorhq,"['MONEYGANG', 'DARTHTRADER']",2019-05-08,Wed,1125963055899090944,0,0,0.1416666666666667
You are the main leader face of RJD &amp real shadow of Laloo ji. Start struggling we will with you. Laloo Rabri Morcha jindabad !!,KunalPr93662159,[],2019-05-08,Wed,1125962531317489664,0,0,0.2395833333333333
RJD's Prof Manoj Jha on why the party didn't give a ticket to Kanhaiya Kumar,PadmajaJoshi,[],2019-05-08,Wed,1125959372537044993,10,3,0.0
‘NYAY is Just a Dole RJD’s Raghuvansh Singh Who Steered MGNREGA Says Will Expand Scheme if Voted to Power,somsirsa,[],2019-05-08,Wed,1125956857426792449,0,0,0.0
# Agree that the tone content and manner could have been conveyed in better language Modiji too faces harsh language from last 6 years specially from Congress TMC RJD and Naidu.,nava_bannerjee,[],2019-05-08,Wed,1125956584780193792,0,0,0.16428571428571428
Hardly RJD may get 2or 3 seats For that you don't need to work so hard.,RAJESHK12973985,[],2019-05-08,Wed,1125956334883463170,0,0,-0.2916666666666667
Where was the constitution when Lalu forced Bihar backwards by 30 yrs Goondaraj compelled ppl to migrate outside for jobs while his family prospered He has done no good to any Yadavs beyond his family RJD is pvt Ltd firm where you've no space yaad hai?,anant1017,[],2019-05-08,Wed,1125983724523274240,0,0,-0.2125
So dope,RJD_29,[],2019-05-08,Wed,1125976283026993153,1,0,0.0
Time for Gomez to get a shot.,RJD_Photos,[],2019-05-08,Wed,1125976057394364422,1,0,0.0
"_astro I know you saying bjp will get 180 to 200 but also saying cong will get 120 to 150.why can't it be a cong led upa govt.why only bjp led?bcoz cong may get 120 to 150 but upa may inch very close to nda as TN will be swept by dmk and also ncp jds,rjd,jharkhand allies will add nos",sanjaymarkets,[],2019-05-08,Wed,1125975697493594112,0,0,0.1
$RJDG GREEN DAY TODAY..FIRST OF MANY!! THOUSANDS OF NEW EYES READ ABOUT $RJDG ON MY BLOG EVERY DAY FLIPPERS CAN FLIP $RJDG STILL GOING TO .10 cents PLUS IF YOU FIND ANOTHER SUB-PENNY STOCK WITH THESE AMAZING FUNDAMENTALS PLEASE SHOW ME! #MONEYGANG,darthtraderhq,['MONEYGANG'],2019-05-08,Wed,1125975212242100226,0,0,0.3669034090909091
Omg Yay! Congrats to them both A magical time indeed!,RJD_29,[],2019-05-08,Wed,1125975086220095492,0,0,0.625
Ayesha and Steph Curry will always be goals I appreciate that they can be so open about what everyday couples go through.,RJD_29,[],2019-05-08,Wed,1125974642991169537,0,0,-0.1
Great pick for our team ~~BASED ON A PS RATIO 5x RJD Green $RJDG CURRENT FAIR MARKET PPS SHOULD BE AROUND 7 CENTS PER SHARE INSTEAD OF .005 ...YES 0.07 INSTEAD OF 0.005 AND THIS IS JUST THE BEGINNING! #TEAMBILLIONAIRE #MONEYGANG,FlyOnTheWallHQ,"['TEAMBILLIONAIRE', 'MONEYGANG']",2019-05-08,Wed,1125970517591117825,1,2,0.36875
